Home Lang,Number of Records,Snap Dat,Survey Year,Wh Stdt Key
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129528
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129529
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129530
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129531
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129532
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129533
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129534
Chinese,1,23/12/2020 12:00:00 AM,2020,129535
Chinese,1,23/12/2020 12:00:00 AM,2020,129536
Chinese,1,23/12/2020 12:00:00 AM,2020,129537
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129538
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129539
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129540
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129541
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129542
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129543
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129544
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129545
Chinese,1,23/12/2020 12:00:00 AM,2020,129546
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129547
Chinese,1,23/12/2020 12:00:00 AM,2020,129548
Chinese,1,23/12/2020 12:00:00 AM,2020,129549
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129550
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129551
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129552
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129553
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129554
Chinese,1,23/12/2020 12:00:00 AM,2020,129555
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129557
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129558
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129560
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129561
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129562
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129563
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129564
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129565
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129566
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129567
Chinese,1,23/12/2020 12:00:00 AM,2020,129568
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129570
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129571
Chinese,1,23/12/2020 12:00:00 AM,2020,129572
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129573
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129574
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129575
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129576
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129577
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129578
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129579
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129580
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129581
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129582
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129584
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129585
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129588
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129589
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129590
English,1,23/12/2020 12:00:00 AM,2020,129591
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129592
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129593
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129594
Chinese,1,23/12/2020 12:00:00 AM,2020,129595
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129596
Chinese,1,23/12/2020 12:00:00 AM,2020,129598
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129600
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129601
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129602
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129603
Chinese,1,23/12/2020 12:00:00 AM,2020,129604
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129605
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129606
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129609
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129610
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129611
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129612
Chinese,1,23/12/2020 12:00:00 AM,2020,129613
Chinese,1,23/12/2020 12:00:00 AM,2020,129614
Chinese,1,23/12/2020 12:00:00 AM,2020,129616
Chinese,1,23/12/2020 12:00:00 AM,2020,129617
Chinese,1,23/12/2020 12:00:00 AM,2020,129618
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129619
English,1,23/12/2020 12:00:00 AM,2020,129620
Chinese,1,23/12/2020 12:00:00 AM,2020,129621
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129622
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129623
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129624
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129625
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129626
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129627
Chinese,1,23/12/2020 12:00:00 AM,2020,129628
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129629
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129630
Chinese,1,23/12/2020 12:00:00 AM,2020,129631
Chinese,1,23/12/2020 12:00:00 AM,2020,129632
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129633
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129634
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129635
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129636
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129637
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129638
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129640
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129641
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129643
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129644
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129645
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129646
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129647
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129648
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129649
Chinese,1,23/12/2020 12:00:00 AM,2020,129650
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129651
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129652
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129653
Chinese,1,23/12/2020 12:00:00 AM,2020,129654
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129655
Chinese,1,23/12/2020 12:00:00 AM,2020,129656
Chinese,1,23/12/2020 12:00:00 AM,2020,129657
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129658
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129659
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129660
Chinese,1,23/12/2020 12:00:00 AM,2020,129661
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129662
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129663
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129664
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129665
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129666
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129668
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129669
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129670
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129671
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129673
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129674
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129675
Chinese,1,23/12/2020 12:00:00 AM,2020,129676
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129677
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129678
Chinese,1,23/12/2020 12:00:00 AM,2020,129679
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129680
Chinese,1,23/12/2020 12:00:00 AM,2020,129681
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129682
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129683
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129684
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129685
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129686
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129687
Chinese,1,23/12/2020 12:00:00 AM,2020,129688
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129689
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129690
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129691
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129693
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129694
Not Applicable,1,23/12/2020 12:00:00 AM,2020,129695
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124100
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124101
Chinese,1,23/12/2020 12:00:00 AM,2019,124102
Chinese,1,23/12/2020 12:00:00 AM,2019,124103
Chinese,1,23/12/2020 12:00:00 AM,2019,124104
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124105
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124106
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124107
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124108
Chinese,1,23/12/2020 12:00:00 AM,2019,124109
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124110
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124111
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124112
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124113
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124115
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124116
Chinese,1,23/12/2020 12:00:00 AM,2019,124117
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124118
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124119
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124120
Chinese,1,23/12/2020 12:00:00 AM,2019,124121
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124122
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124123
Chinese,1,23/12/2020 12:00:00 AM,2019,124124
Chinese,1,23/12/2020 12:00:00 AM,2019,124125
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124126
English,1,23/12/2020 12:00:00 AM,2019,124127
Chinese,1,23/12/2020 12:00:00 AM,2019,124128
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124129
Information Not Available,1,23/12/2020 12:00:00 AM,2019,124130
Chinese,1,23/12/2020 12:00:00 AM,2019,124131
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124132
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124133
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124134
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124135
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124136
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124137
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124138
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124139
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124140
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124141
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124142
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124143
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124144
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124145
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124146
Chinese,1,23/12/2020 12:00:00 AM,2019,124147
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124148
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124149
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124150
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124151
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124152
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124153
Chinese,1,23/12/2020 12:00:00 AM,2019,124154
Chinese,1,23/12/2020 12:00:00 AM,2019,124155
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124156
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124157
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124158
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124159
Chinese,1,23/12/2020 12:00:00 AM,2019,124160
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124161
Chinese,1,23/12/2020 12:00:00 AM,2019,124162
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124164
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124165
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124167
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124168
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124170
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124171
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124172
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124173
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124174
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124175
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124176
Chinese,1,23/12/2020 12:00:00 AM,2019,124177
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124178
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124179
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124180
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124181
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124182
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124183
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124184
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124186
Chinese,1,23/12/2020 12:00:00 AM,2019,124187
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124188
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124190
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124192
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124193
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124194
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124195
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124196
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124197
Chinese,1,23/12/2020 12:00:00 AM,2019,124198
Chinese,1,23/12/2020 12:00:00 AM,2019,124199
Chinese,1,23/12/2020 12:00:00 AM,2019,124200
Chinese,1,23/12/2020 12:00:00 AM,2019,124201
Chinese,1,23/12/2020 12:00:00 AM,2019,124202
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124203
Chinese,1,23/12/2020 12:00:00 AM,2019,124204
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124206
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124207
Chinese,1,23/12/2020 12:00:00 AM,2019,124208
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124210
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124211
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124212
Chinese,1,23/12/2020 12:00:00 AM,2019,124213
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124214
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124215
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124216
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124217
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124218
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124219
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124220
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124223
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124224
Chinese,1,23/12/2020 12:00:00 AM,2019,124225
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124226
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124227
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124228
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124229
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124230
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124232
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124233
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124234
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124235
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124236
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124237
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124238
English,1,23/12/2020 12:00:00 AM,2019,124239
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124240
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124241
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124242
Chinese,1,23/12/2020 12:00:00 AM,2019,124243
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124244
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124245
Not Applicable,1,23/12/2020 12:00:00 AM,2019,124246
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119200
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119207
Japanese,1,23/12/2020 12:00:00 AM,2019,119210
Chinese,1,23/12/2020 12:00:00 AM,2019,119214
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119216
Chinese,1,23/12/2020 12:00:00 AM,2019,119218
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119219
Chinese,1,23/12/2020 12:00:00 AM,2019,119223
Chinese,1,23/12/2020 12:00:00 AM,2019,119228
English,1,23/12/2020 12:00:00 AM,2019,119229
English,1,23/12/2020 12:00:00 AM,2019,119232
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119243
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119244
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119251
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119253
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119257
Korean,1,23/12/2020 12:00:00 AM,2019,119260
Nepali,1,23/12/2020 12:00:00 AM,2019,119270
Chinese,1,23/12/2020 12:00:00 AM,2019,119274
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119281
English,1,23/12/2020 12:00:00 AM,2019,119302
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119311
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119319
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119325
Chinese,1,23/12/2020 12:00:00 AM,2019,119327
Chinese,1,23/12/2020 12:00:00 AM,2019,119328
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119329
Chinese,1,23/12/2020 12:00:00 AM,2019,119330
English,1,23/12/2020 12:00:00 AM,2019,119350
Chinese,1,23/12/2020 12:00:00 AM,2019,119361
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119399
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119400
Chinese,1,23/12/2020 12:00:00 AM,2019,119401
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119402
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119405
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119408
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119410
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119411
English,1,23/12/2020 12:00:00 AM,2019,119413
Thai,1,23/12/2020 12:00:00 AM,2019,119417
Chinese,1,23/12/2020 12:00:00 AM,2019,119419
Korean,1,23/12/2020 12:00:00 AM,2019,119420
Chinese,1,23/12/2020 12:00:00 AM,2019,119421
English,1,23/12/2020 12:00:00 AM,2019,119425
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119427
Thai,1,23/12/2020 12:00:00 AM,2019,119431
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119448
English,1,23/12/2020 12:00:00 AM,2019,119454
Not Applicable,1,23/12/2020 12:00:00 AM,2019,119456
English,1,23/12/2020 12:00:00 AM,2019,119780
English,1,23/12/2020 12:00:00 AM,2019,119791
English,1,23/12/2020 12:00:00 AM,2019,119832
Chinese,1,23/12/2020 12:00:00 AM,2019,119929
Chinese,1,23/12/2020 12:00:00 AM,2019,120045
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120074
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120076
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120079
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120133
English,1,23/12/2020 12:00:00 AM,2019,120155
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120333
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120434
Hindi,1,23/12/2020 12:00:00 AM,2019,120463
Korean,1,23/12/2020 12:00:00 AM,2019,120464
Not Applicable,1,23/12/2020 12:00:00 AM,2019,120470
Chinese,1,23/12/2020 12:00:00 AM,2019,121027
Chinese,1,23/12/2020 12:00:00 AM,2019,121029
Not Applicable,1,23/12/2020 12:00:00 AM,2019,121230
Not Applicable,1,23/12/2020 12:00:00 AM,2019,121231
Not Applicable,1,23/12/2020 12:00:00 AM,2019,121232
Chinese,1,23/12/2020 12:00:00 AM,2019,121233
Not Applicable,1,23/12/2020 12:00:00 AM,2019,121234
Not Applicable,1,23/12/2020 12:00:00 AM,2019,122980
Not Applicable,1,23/12/2020 12:00:00 AM,2019,122981
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123001
Chinese,1,23/12/2020 12:00:00 AM,2019,123004
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123005
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123006
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123007
Chinese,1,23/12/2020 12:00:00 AM,2019,123008
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123009
Chinese,1,23/12/2020 12:00:00 AM,2019,123018
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123020
Korean,1,23/12/2020 12:00:00 AM,2019,123021
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123040
Chinese,1,23/12/2020 12:00:00 AM,2019,123041
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123042
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123043
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123044
Chinese,1,23/12/2020 12:00:00 AM,2019,123045
Thai,1,23/12/2020 12:00:00 AM,2019,123046
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123096
Chinese,1,23/12/2020 12:00:00 AM,2019,123214
English,1,23/12/2020 12:00:00 AM,2019,123215
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123216
English,1,23/12/2020 12:00:00 AM,2019,123231
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123255
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123256
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123257
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123258
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123259
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123260
Chinese,1,23/12/2020 12:00:00 AM,2019,123261
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123262
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123263
Chinese,1,23/12/2020 12:00:00 AM,2019,123264
Chinese,1,23/12/2020 12:00:00 AM,2019,123265
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123266
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123269
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123270
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123271
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123272
Chinese,1,23/12/2020 12:00:00 AM,2019,123273
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123274
Chinese,1,23/12/2020 12:00:00 AM,2019,123275
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123276
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123277
Chinese,1,23/12/2020 12:00:00 AM,2019,123278
Not Applicable,1,23/12/2020 12:00:00 AM,2019,123279
Chinese,1,23/12/2020 12:00:00 AM,2019,123280
Not Applicable,1,23/12/2020 12:00:00 AM,2020,111402
Not Applicable,1,23/12/2020 12:00:00 AM,2020,111417
Not Applicable,1,23/12/2020 12:00:00 AM,2020,111424
Not Applicable,1,23/12/2020 12:00:00 AM,2020,111429
Not Applicable,1,23/12/2020 12:00:00 AM,2020,117019
Chinese,1,23/12/2020 12:00:00 AM,2020,117022
Not Applicable,1,23/12/2020 12:00:00 AM,2020,117027
Not Applicable,1,23/12/2020 12:00:00 AM,2020,117044
Chinese,1,23/12/2020 12:00:00 AM,2020,117058
Not Applicable,1,23/12/2020 12:00:00 AM,2020,117063
Not Applicable,1,23/12/2020 12:00:00 AM,2020,117066
Chinese,1,23/12/2020 12:00:00 AM,2020,118598
Chinese,1,23/12/2020 12:00:00 AM,2020,118666
Not Applicable,1,23/12/2020 12:00:00 AM,2020,118776
Not Applicable,1,23/12/2020 12:00:00 AM,2020,118874
Chinese,1,23/12/2020 12:00:00 AM,2020,118916
Chinese,1,23/12/2020 12:00:00 AM,2020,119091
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119475
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119481
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119498
Chinese,1,23/12/2020 12:00:00 AM,2020,119500
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119512
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119514
Hindi,1,23/12/2020 12:00:00 AM,2020,119517
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119562
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119616
Chinese,1,23/12/2020 12:00:00 AM,2020,119662
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119698
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119701
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119730
Not Applicable,1,23/12/2020 12:00:00 AM,2020,119736
Not Applicable,1,23/12/2020 12:00:00 AM,2020,123292
